Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_915,c_3,c_10,c_3,c_5,0.739,0.7926198869
model_916,c_11,m_1,c_10,m_2,0.7047,0.8654320245
model_917,c_11,c_9,s,-,0.7375,0.8152108868
model_918,c_5,c_6,m_2,c_10,0.6898,0.8871242945
model_919,c_10,c_10,m_3,c_7,0.7597,0.7023822917
model_920,c_9,c_3,m_2,c_2,0.7471,0.7470782783
model_921,c_1,c_1,c_12,c_4,0.7258,0.8162831419
model_922,c_2,m_3,m_3,c_3,0.6894,0.8940310575
model_923,c_7,c_8,m_3,c_9,0.7635,0.6926734361
model_924,c_12,m_2,c_9,c_5,0.7626,0.6956959653
model_925,c_2,c_10,c_3,c_3,0.6998,0.8970582949
model_926,c_9,m_3,c_5,c_1,0.7455,0.7539090007
model_927,c_4,c_6,c_11,s,0.711,0.84820136
model_928,c_5,c_12,c_7,m_2,0.7215,0.8220334564
model_929,c_1,c_5,c_10,c_9,0.7282,0.8140822629
model_930,c_3,c_2,c_9,c_1,0.7433,0.7800896785
model_931,c_8,c_3,m_1,c_2,0.7091,0.8362172143
model_932,c_10,c_6,s,-,0.6832,0.9411972136
model_933,c_9,c_2,c_6,m_2,0.7411,0.7586857669
model_934,c_3,c_6,c_7,c_3,0.6891,0.9219808903
model_935,c_7,c_4,c_5,c_8,0.7342,0.7858336545
model_936,c_10,c_11,c_3,c_11,0.7433,0.7767630149
model_937,c_7,c_10,c_2,m_2,0.6946,0.8837661983
model_938,c_7,c_9,c_2,m_2,0.738,0.7884788572
model_939,c_3,c_11,c_8,c_11,0.7302,0.7891441992
model_940,m_1,m_1,c_2,c_1,0.6393,1.0189261709
model_941,c_3,c_3,c_1,c_1,0.6986,0.8733334018
model_942,c_1,m_3,c_8,m_2,0.7361,0.7713797514
model_943,c_12,c_7,s,-,0.6822,0.9580085474
model_944,c_10,c_7,c_11,c_10,0.7295,0.7838135236
model_945,c_6,c_3,m_2,c_2,0.7147,0.8241386245
model_946,c_8,m_2,m_1,c_5,0.7149,0.8247152726
model_947,c_5,m_3,c_1,c_9,0.7443,0.7691095387
model_948,c_7,c_5,c_3,c_2,0.7228,0.8870590949
model_949,c_8,c_6,m_2,c_4,0.7173,0.8443778829
model_950,c_7,m_2,c_1,c_9,0.7313,0.8015811863
model_951,c_2,m_3,c_11,c_12,0.7931,0.6634568202
model_952,c_1,c_10,c_10,c_1,0.7192,0.8634779962
model_953,c_3,c_10,s,-,0.6918,0.8943730098
model_954,c_4,c_11,c_7,c_6,0.6841,0.9230426995
model_955,c_6,c_9,c_3,c_7,0.7259,0.8572153281
model_956,c_9,c_11,c_8,s,0.7393,0.7818277108
model_957,c_7,c_7,c_9,c_11,0.7462,0.7876354591
model_958,c_2,c_1,m_1,c_4,0.692,0.9098018772
model_959,c_1,c_3,c_1,s,0.7044,0.8972021421
model_960,c_5,m_2,c_9,m_2,0.7467,0.7750286433
model_961,c_5,c_10,c_12,m_3,0.737,0.7707228414
model_962,c_6,m_2,c_1,s,0.717,0.8233514613
model_963,c_6,m_3,c_9,c_9,0.7735,0.690364923
model_964,c_11,c_3,c_12,c_10,0.7633,0.7775766166
model_965,c_1,m_3,s,-,0.6909,0.8929813507
model_966,c_7,c_11,m_3,c_12,0.781,0.6604939668
model_967,c_10,m_1,c_10,s,0.6971,0.9175896715
model_968,c_3,c_8,c_6,m_3,0.7609,0.6983297241
model_969,c_4,c_3,m_1,m_2,0.6926,0.8925090699
model_970,c_9,c_7,c_6,c_8,0.7113,0.8442064976
model_971,c_8,c_4,c_9,c_10,0.7382,0.812790082
model_972,c_9,c_10,c_1,m_3,0.7405,0.7688719716
model_973,c_9,c_7,c_4,c_11,0.7237,0.825305896
model_974,c_8,c_10,c_10,m_3,0.7385,0.7667332468
model_975,c_3,c_11,m_3,m_3,0.7403,0.7693510565
model_976,c_7,c_11,c_3,c_9,0.7592,0.72615388
model_977,c_8,c_9,c_1,c_12,0.716,0.8883403929
model_978,c_8,c_6,c_3,c_5,0.7461,0.77316395
model_979,c_5,c_3,c_9,m_3,0.7263,0.8023264575
model_980,c_1,m_3,c_2,m_2,0.7282,0.7872519718
model_981,c_11,c_6,c_11,c_6,0.7592,0.7275649897
model_982,c_8,c_7,c_1,c_8,0.718,0.8496270252
model_983,c_8,c_5,c_8,m_2,0.7256,0.8335364296
model_984,c_1,c_2,c_12,c_12,0.7484,0.7550197667
model_985,c_9,c_7,c_12,c_7,0.7225,0.8335440655
model_986,c_7,c_7,c_6,c_12,0.741,0.7775767262
model_987,c_11,m_2,c_12,c_4,0.7811,0.6692900997
model_988,c_1,m_1,c_10,c_5,0.7113,0.8958039335
model_989,m_2,c_7,c_7,c_8,0.6739,1.0677077041
model_990,c_11,c_7,c_1,c_2,0.6658,0.9714187502
model_991,c_2,m_1,c_12,c_5,0.7559,0.7621375372
model_992,c_11,c_8,c_9,c_8,0.732,0.8294480017
model_993,c_7,c_7,c_3,c_10,0.7328,0.803633564
model_994,c_1,m_3,c_12,s,0.746,0.7515652296
model_995,c_12,c_5,c_8,c_4,0.7453,0.7687450197
model_996,c_3,m_3,c_4,c_1,0.7368,0.7635866326
model_997,c_10,c_11,s,-,0.6941,0.8768072932
model_998,c_6,c_7,s,-,0.6826,0.943082867
model_999,c_8,c_6,m_2,c_9,0.7504,0.7525215672
model_1000,c_1,c_9,c_1,m_3,0.7345,0.7801242288
model_1001,c_10,m_3,m_2,c_10,0.7403,0.7787877121
model_1002,c_5,c_6,s,-,0.7098,0.8686328838
model_1003,c_4,c_12,m_3,c_6,0.7374,0.7655875948
model_1004,c_6,c_8,c_2,c_9,0.7438,0.7984929963
model_1005,c_12,c_10,c_12,s,0.7455,0.7511633276
model_1006,c_5,c_12,m_3,m_1,0.7335,0.7794535545
model_1007,c_11,m_2,c_10,s,0.7033,0.8983225384
model_1008,c_2,m_3,c_8,c_6,0.7371,0.7709150921
model_1009,c_6,c_6,m_2,m_2,0.7511,0.7549181479
model_1010,c_11,c_2,s,-,0.7061,0.858756397
model_1011,c_11,c_8,c_12,c_7,0.7816,0.670923123
model_1012,c_6,c_8,c_12,c_8,0.7565,0.7445431829
model_1013,c_3,m_1,m_3,m_2,0.6727,0.9922747056
model_1014,c_2,m_2,c_10,c_6,0.7657,0.7097528671
model_1015,c_10,m_3,c_11,s,0.7683,0.6918529346
model_1016,c_6,c_10,c_11,c_10,0.6819,0.9516145125
model_1017,c_11,c_4,c_10,m_1,0.7012,0.8715171353
model_1018,c_2,c_1,c_12,c_8,0.7204,0.8367575518
model_1019,c_1,c_8,c_7,m_3,0.7233,0.8199839267
model_1020,c_12,c_7,c_3,c_11,0.7339,0.8264411401
model_1021,c_9,m_3,c_8,c_11,0.7711,0.7193366932
model_1022,c_5,c_1,m_1,c_4,0.6894,0.9263687606
model_1023,c_5,c_6,c_10,m_1,0.6463,1.014169668
model_1024,c_2,c_3,c_10,c_8,0.718,0.8578575792
model_1025,c_4,c_2,c_9,c_7,0.713,0.8819919998
model_1026,c_6,c_11,c_4,c_9,0.7161,0.8539475494
model_1027,c_5,c_4,c_10,c_12,0.7481,0.7525218474
model_1028,c_9,c_2,c_10,c_8,0.7368,0.7838314301
model_1029,c_11,c_4,m_1,c_10,0.7221,0.8494049875
model_1030,c_10,c_6,m_1,c_9,0.7409,0.7690674146
model_1031,c_6,c_2,c_2,c_8,0.7235,0.8189126069
model_1032,c_6,c_5,c_2,c_11,0.7105,0.8860661476
model_1033,c_10,m_2,c_11,c_11,0.76,0.7138206359
model_1034,c_2,c_5,c_4,c_3,0.7176,0.8333778988
model_1035,c_2,c_7,c_6,c_10,0.7456,0.7559400081
model_1036,c_6,c_11,c_4,s,0.6939,0.8879109629
model_1037,c_2,m_2,c_6,c_2,0.7151,0.8333720221
model_1038,c_4,m_3,m_1,c_7,0.709,0.8560707823
model_1039,c_8,c_12,c_11,c_11,0.7427,0.7731875506
model_1040,c_11,m_2,c_1,c_7,0.7265,0.8046319703
model_1041,c_11,c_3,c_6,c_5,0.7475,0.7570138695
model_1042,c_10,c_7,c_5,c_10,0.7282,0.8045001174
model_1043,c_2,s,-,-,0.6899,0.9436688982
model_1044,c_8,c_8,c_12,c_9,0.7462,0.7736267663
model_1045,c_9,m_1,c_5,c_7,0.7579,0.7177530344
model_1046,c_8,m_3,c_12,c_12,0.7729,0.7123670655
model_1047,c_9,m_3,m_1,m_2,0.7035,0.931039506
model_1048,c_1,m_2,c_5,c_5,0.7494,0.7732040018
model_1049,c_5,c_9,c_3,c_4,0.7401,0.7828069387
model_1050,c_3,c_3,c_4,c_10,0.7345,0.7869593323
model_1051,c_9,c_5,c_7,m_2,0.7108,0.8322971715
model_1052,c_7,c_12,m_2,c_5,0.7508,0.7460652253
model_1053,c_5,c_8,c_11,c_9,0.7302,0.8044698994
model_1054,c_5,c_2,c_6,c_7,0.7325,0.808233207
model_1055,c_2,c_8,c_10,c_12,0.732,0.8074704581
model_1056,c_5,c_10,c_9,s,0.7235,0.8126478773
model_1057,c_3,c_2,s,-,0.6847,0.9131773911
model_1058,c_12,c_10,c_4,c_1,0.7341,0.7736108012
model_1059,c_9,c_4,m_1,c_9,0.7439,0.7594102645
model_1060,c_10,c_5,c_2,c_2,0.7251,0.8041000025
model_1061,c_7,c_1,c_3,c_1,0.7115,0.8477771933
model_1062,c_5,m_2,c_1,c_6,0.7183,0.8932446219
model_1063,c_11,c_12,c_2,c_7,0.7387,0.8083502869
model_1064,c_6,c_2,c_2,c_11,0.707,0.8661332909
model_1065,c_11,c_8,c_12,c_1,0.7378,0.7961081826
model_1066,c_12,c_12,c_7,c_7,0.7405,0.7711323669
model_1067,c_4,c_2,c_10,c_11,0.6584,1.0560155879
model_1068,c_1,c_11,c_11,c_4,0.7211,0.8138746664
model_1069,c_4,m_3,m_2,m_3,0.5526,1.3038624155
model_1070,m_1,c_6,m_2,c_6,0.6966,0.8887520419
model_1071,c_2,c_7,c_2,c_5,0.7311,0.8157497956
model_1072,c_7,c_6,c_2,c_7,0.7085,0.8946623439
model_1073,c_1,c_11,c_5,c_2,0.7152,0.842467822
model_1074,c_5,c_12,c_11,c_7,0.736,0.7823902386
model_1075,c_1,c_8,c_12,c_2,0.7299,0.8325163904
model_1076,c_4,c_3,c_6,c_8,0.7168,0.815894533
model_1077,c_6,m_3,c_12,m_2,0.7633,0.6977695409
model_1078,c_5,c_3,c_1,c_2,0.7034,0.8620161312
model_1079,m_3,s,-,-,0.6285,1.0551832995
model_1080,c_4,m_1,m_3,m_3,0.5778,1.2357211792
model_1081,c_2,c_9,c_7,c_12,0.703,0.8582279729
model_1082,c_6,c_6,c_9,c_9,0.7569,0.78074419
model_1083,c_10,m_3,c_9,m_3,0.7639,0.6880619052
model_1084,c_12,m_1,c_9,c_4,0.7521,0.7299969028
model_1085,c_11,c_3,c_12,c_5,0.7431,0.7742502851
model_1086,c_9,c_8,c_12,c_6,0.7306,0.8164548637
model_1087,c_8,c_6,c_6,c_5,0.7317,0.8312984645
model_1088,c_3,c_12,m_3,c_1,0.7403,0.761072016
model_1089,c_9,c_11,c_7,m_3,0.7087,0.8927543093
model_1090,c_6,c_2,m_3,c_12,0.7656,0.6970809982
model_1091,c_11,c_4,c_10,c_4,0.7177,0.816777302
model_1092,c_5,c_8,m_2,c_1,0.7005,0.8622572545
model_1093,c_2,c_5,m_3,c_6,0.74,0.7556744553
model_1094,c_10,c_5,m_2,m_2,0.7503,0.7433742717
model_1095,c_4,c_6,m_2,c_10,0.7146,0.9074715097
model_1096,c_5,c_7,c_11,c_5,0.6988,0.9919764143
model_1097,c_8,c_12,c_5,m_2,0.7149,0.8116787082
model_1098,c_9,c_6,m_1,m_2,0.7358,0.783568778
model_1099,c_6,c_4,c_12,c_11,0.7464,0.749322251
model_1100,c_9,m_3,m_3,c_6,0.7278,0.7923222198
model_1101,c_5,c_10,m_2,c_5,0.712,0.8400224955
model_1102,c_3,c_4,c_12,c_6,0.7548,0.7527579012
model_1103,c_3,c_7,c_10,c_2,0.7481,0.748224184
model_1104,c_6,c_2,c_10,c_10,0.6894,0.9099614474
model_1105,c_4,c_1,c_9,m_1,0.7203,0.8475769372
model_1106,m_3,c_11,c_5,c_1,0.7155,0.8676180531
model_1107,c_10,c_1,m_2,s,0.7124,0.8514260172
model_1108,c_2,c_7,c_4,c_4,0.7269,0.8404939268
model_1109,c_1,c_6,c_7,m_3,0.7291,0.7837284877
model_1110,c_6,c_12,c_1,m_1,0.7141,0.8772942358
model_1111,c_6,c_2,c_3,m_2,0.7109,0.86905144
model_1112,c_11,c_12,c_9,c_9,0.7599,0.7558115169
model_1113,c_1,c_9,m_2,m_3,0.7518,0.7242878125
model_1114,c_6,c_9,c_11,c_7,0.7413,0.7910742128
model_1115,c_6,m_2,c_4,c_1,0.7071,0.9131298774
model_1116,c_8,c_3,m_1,c_7,0.7129,0.8934330686
model_1117,c_6,c_1,c_12,c_3,0.7192,0.860465999
model_1118,c_6,c_2,m_2,c_2,0.7028,0.8845116398
model_1119,c_7,c_1,c_7,c_1,0.6576,0.986411654
model_1120,c_10,c_9,c_6,c_9,0.7404,0.7674590044
model_1121,c_7,c_9,m_2,c_3,0.7387,0.7528718933
model_1122,c_10,c_3,m_1,c_4,0.7258,0.8116781203
model_1123,c_2,c_9,m_3,c_8,0.75,0.7448271547
model_1124,m_3,c_9,c_2,c_1,0.7271,0.8070358797
model_1125,c_9,c_11,c_5,c_11,0.7124,0.9090737953
model_1126,c_11,m_2,m_2,c_9,0.7552,0.7411308552
model_1127,c_2,c_9,c_5,m_2,0.7256,0.8122290437
model_1128,c_7,c_4,c_6,c_11,0.7361,0.7964075973
model_1129,c_12,c_5,c_11,m_3,0.7514,0.7295328117
model_1130,c_9,c_3,c_5,c_1,0.702,0.8545305191
model_1131,c_11,c_6,c_8,m_2,0.7314,0.7863259398
model_1132,c_2,m_2,s,-,0.6895,0.9105828119
model_1133,c_5,c_3,m_1,s,0.7127,0.8467013645
model_1134,c_4,c_9,c_9,c_6,0.7369,0.8097876981
model_1135,c_4,m_1,m_2,m_3,0.6604,1.0681402695
model_1136,c_11,c_8,c_3,c_12,0.7303,0.8158969043
model_1137,m_3,c_12,c_4,c_12,0.7322,0.8694114029
model_1138,c_1,m_2,c_10,c_5,0.7504,0.780683126
model_1139,c_1,c_12,c_2,m_2,0.6765,0.9543789308
model_1140,c_8,c_8,c_4,c_9,0.7496,0.7632956017
model_1141,c_12,c_5,s,-,0.7135,0.8543141179
model_1142,c_9,m_3,s,-,0.7492,0.7352390628
model_1143,c_1,c_8,c_12,c_12,0.7376,0.7855540805
model_1144,c_11,c_10,c_6,c_11,0.7097,0.9801096165
model_1145,c_4,m_2,c_8,s,0.7321,0.7955925984
model_1146,c_10,c_3,c_5,c_8,0.7115,0.8602257706
model_1147,c_2,c_7,c_1,c_3,0.7194,0.8665992942
model_1148,c_11,m_3,s,-,0.7069,0.8464536988
model_1149,c_6,c_4,c_11,m_3,0.7255,0.8082420386
model_1150,c_1,c_7,c_9,c_3,0.7466,0.7471978688
model_1151,c_2,m_2,c_12,m_1,0.7353,0.7766137927
model_1152,c_7,c_10,c_10,c_12,0.7559,0.7598152388
model_1153,c_9,c_10,c_11,c_12,0.7368,0.8373590095
model_1154,c_6,c_3,c_8,c_9,0.7614,0.7158518162
model_1155,c_4,c_7,c_3,c_6,0.7288,0.8192272733
model_1156,c_4,c_6,c_1,c_7,0.7182,0.8266881848
model_1157,c_6,c_4,c_1,c_8,0.7052,0.8958227976
model_1158,c_2,c_2,c_4,c_1,0.7161,0.8236143051
model_1159,m_1,c_2,m_2,c_3,0.6709,0.958640064
model_1160,c_5,c_10,c_10,c_5,0.6959,0.9025020225
model_1161,c_1,c_4,c_7,s,0.6982,0.9022400461
model_1162,c_3,c_12,c_3,c_11,0.7387,0.7896398816
model_1163,c_1,c_5,c_10,c_11,0.7106,0.8695392657
model_1164,c_1,c_1,c_4,c_1,0.7046,0.8528819479
model_1165,m_3,c_12,c_3,c_4,0.7104,0.8867726786
model_1166,c_9,c_3,s,-,0.7304,0.812143403
model_1167,c_10,c_4,m_3,c_9,0.7641,0.7007109772
model_1201,c_9,c_4,m_1,c_5,0.7037,0.8548863054
model_1202,c_3,c_11,c_5,c_8,0.7279,0.7894642309
model_1203,c_10,m_3,c_7,c_3,0.7627,0.7215586305
model_1204,m_2,c_1,c_11,c_12,0.7458,0.8555853281
model_1205,c_6,m_2,c_2,s,0.7228,0.8173229758
model_1206,c_12,m_3,c_6,c_8,0.7434,0.7955034499
model_1207,c_9,c_2,c_3,m_3,0.7154,0.8192665898
model_1208,c_11,c_12,c_3,c_9,0.732,0.8476839254
model_1209,c_3,c_4,s,-,0.6763,0.9493582614
model_1210,c_12,c_3,c_7,c_12,0.7385,0.7832659954
model_1211,c_9,c_11,c_12,c_9,0.7462,0.8377771833
model_1212,c_12,c_11,m_2,c_4,0.7317,0.7753708757
model_1213,c_8,c_12,c_12,c_1,0.7143,0.8850316566
model_1214,c_2,c_12,c_2,c_3,0.7241,0.8258563445
model_1215,c_11,c_3,c_11,m_3,0.7592,0.7185576933
model_1216,c_9,c_5,c_9,c_12,0.7329,0.841494926
model_1217,c_3,c_5,c_7,m_3,0.729,0.7871384796
model_1218,c_6,c_3,c_5,c_4,0.7283,0.7964436398
model_1219,c_1,c_5,s,-,0.7113,0.8519745418
model_1220,c_2,c_4,c_9,c_8,0.7435,0.7618846831
model_1221,c_11,c_5,s,-,0.6822,0.9308737949
model_1222,c_2,c_7,m_1,c_5,0.7138,0.8776090738
model_1223,c_6,m_1,c_9,c_2,0.753,0.7602543839
model_1224,c_2,c_1,c_10,c_1,0.6883,0.961369349
model_1225,c_5,c_6,c_12,c_8,0.7155,0.8323008157
model_1226,c_2,c_1,c_6,c_11,0.7258,0.8186143458
model_1227,c_11,c_10,c_9,c_8,0.6926,0.9225399631
model_1228,c_5,c_3,c_9,c_8,0.7236,0.8403343574
model_1229,c_6,m_3,c_5,c_3,0.7531,0.7467407001
model_1230,c_2,c_9,m_1,c_11,0.747,0.8209638706
model_1231,c_2,c_5,s,-,0.7029,0.8936433578
model_1232,c_6,m_2,c_7,c_12,0.7591,0.748784831
model_1233,c_4,c_4,c_1,c_11,0.6834,0.9165400075
model_1234,c_11,c_3,s,-,0.7255,0.8000208246
model_1235,c_12,m_1,s,-,0.703,0.8900160341
model_1236,c_8,m_3,c_3,c_1,0.7521,0.7389124352
model_1237,m_2,c_3,c_10,c_10,0.698,0.903680333
model_1238,c_12,c_4,c_4,c_9,0.7194,0.8576954844
model_1239,c_11,s,-,-,0.7083,0.8567868416
model_1240,c_2,c_10,c_6,c_5,0.7341,0.8171454423
model_1241,c_6,c_5,c_6,m_2,0.7232,0.8146229664
model_1242,c_9,c_7,c_9,c_10,0.7072,0.8593181846
model_1243,c_4,c_6,c_1,s,0.7239,0.8024612596
model_1244,c_2,c_1,c_12,c_5,0.7322,0.7816410814
model_1245,c_5,c_3,c_9,c_3,0.752,0.754379675
model_1246,c_4,m_3,c_11,c_2,0.7642,0.7047302073
model_1247,c_1,c_8,m_3,c_10,0.738,0.7585782053
model_1248,c_5,c_2,s,-,0.6989,0.905645361
model_1249,c_7,c_11,c_7,c_2,0.7527,0.7452207472
model_1250,c_6,c_5,m_1,c_5,0.6853,0.9054485934
model_1251,c_2,c_12,c_8,c_3,0.7268,0.8165895954
model_1252,c_2,c_9,c_3,c_1,0.7174,0.8206318547
model_1253,c_5,c_1,c_5,m_1,0.6982,0.8836503705
model_1254,c_5,c_12,m_3,c_7,0.7152,0.841893541
model_1255,c_1,c_11,c_1,m_2,0.7213,0.8109223105
model_1256,c_7,c_6,c_11,m_3,0.7449,0.7797667651
model_1257,c_1,c_4,c_9,c_3,0.7301,0.8099079831
model_1258,c_7,c_2,c_11,c_1,0.7405,0.7962878559
model_1259,c_3,c_10,s,-,0.677,0.94104785
model_1260,c_4,c_7,c_1,c_11,0.718,0.8211727259
model_1261,c_6,c_1,m_2,c_8,0.7099,0.835666832
model_1262,c_5,c_3,m_1,c_4,0.7051,0.8548794303
model_1263,c_2,c_1,c_3,m_2,0.7117,0.8299180844
model_1264,m_1,m_2,m_2,s,0.6384,1.1126739889
model_1265,c_10,c_1,m_2,c_2,0.7032,0.8777718177
model_1266,c_1,c_12,s,-,0.7126,0.8442119717
model_1267,c_4,c_1,c_4,c_9,0.7025,0.8827345867
model_1268,c_9,c_11,c_8,c_6,0.7442,0.7630780788
model_1269,m_1,s,-,-,0.6611,1.0020152681
model_1270,c_5,m_1,m_1,c_7,0.6888,0.8970728025
model_1271,c_11,c_11,m_1,m_1,0.7381,0.7667086546
model_1272,c_1,c_1,m_2,c_6,0.7081,0.834479242
model_1273,c_6,c_8,c_10,c_7,0.7254,0.8263549631
model_1274,c_11,c_10,m_3,c_9,0.7344,0.7825321781
model_1275,c_9,c_9,c_1,s,0.7251,0.8849863998
model_1276,c_4,c_3,m_3,m_2,0.7199,0.8205918969
model_1277,c_3,m_1,c_4,m_1,0.6682,0.9526095943
model_1278,c_10,c_7,c_5,m_2,0.7204,0.8318778661
model_1279,c_3,m_2,c_8,m_3,0.7193,0.8101315601
model_1280,c_3,c_12,c_3,c_9,0.7577,0.7437761021
model_1281,c_6,s,-,-,0.6819,0.9241568215
model_1282,c_1,c_2,m_1,c_1,0.7201,0.8207984342
model_1283,c_1,c_1,c_6,m_2,0.6936,0.8841885487
model_1284,c_3,c_12,c_4,c_12,0.7462,0.7542547792
model_1285,c_11,c_10,c_4,c_9,0.7302,0.8050160696
model_1286,c_8,c_4,c_4,c_7,0.729,0.8188538819
model_1287,c_1,c_10,c_7,c_2,0.7236,0.8044521817
model_1288,c_4,s,-,-,0.6674,0.982574985
model_1289,c_8,c_10,c_1,s,0.6858,0.9163251427
model_1290,c_3,c_2,c_4,m_3,0.7228,0.7994142721
model_1291,c_3,c_6,m_1,c_1,0.6936,0.8744956475
model_1292,c_4,c_2,m_3,c_3,0.7403,0.7492662107
model_1293,c_10,c_9,m_1,s,0.7264,0.8071827404
model_1294,c_6,m_1,c_10,m_3,0.7137,0.8371433812
model_1295,c_10,c_6,c_6,m_2,0.7317,0.790595886
model_1296,c_2,m_1,c_5,s,0.7142,0.8467489408
model_1297,c_9,c_12,c_9,c_4,0.7404,0.7730053464
model_1298,c_8,c_2,c_3,c_2,0.704,0.8576410159
model_1299,c_5,m_1,c_2,c_10,0.7191,0.8320347185
model_1300,c_6,m_2,m_2,c_1,0.7248,0.814091203
model_1301,c_7,c_4,c_6,m_3,0.6926,0.9162213668
model_1302,c_1,c_9,c_8,c_3,0.7446,0.7984446157
model_1303,c_10,c_11,c_10,c_11,0.7191,0.8506674701
model_1304,c_12,m_3,c_11,s,0.776,0.6863665084
model_1305,c_9,c_2,c_8,m_2,0.71,0.8386000104
model_1306,c_3,c_8,c_3,m_1,0.708,0.8546552989
model_1307,c_11,c_1,s,-,0.6999,0.8998106122
